v1,v2,v3,v4,v5,v6,v7,v8,v9,r
6.0,0,4.093127727465594,7,0,0.0,3,11,7,1
6.0,1,6.657306154144492,3,1,0.0,5,7,10,0
5.0,0,5.704505124768672,10,0,0.0,3,12,8,1
-7.8487937455430155,0,0.403426836947558,-9,0,0.0,-6,-15,12,0
6.0,0,6.146225754188885,2,0,0.0,2,3,7,0
6.0,0,7.055432736212633,4,1,0.0,5,10,11,0
5.0,0,4.8553631089349825,7,0,,8,15,9,0
5.0,1,7.0230243649499124,10,0,0.0,5,14,9,1
5.0,0,6.036387899331302,9,0,,7,17,10,1
-5.408846916622553,1,-2.1783368594196855,-5,1,,-5,-10,8,0
-7.999873929300444,1,0.6425487008317372,-4,1,0.0,-11,-14,12,1
5.0,1,5.616137217752073,10,1,0.0,3,13,8,1
2.3840153934832813,1,0.5986327615185394,-5,0,,1,-4,6,1
6.0,1,5.399389819681707,9,0,0.0,4,14,13,1
-1.7443123256656845,0,-4.520371610156553,-7,1,0.0,-10,-16,10,0
-1.4080285987580905,1,1.9774894304705732,4,0,1.0,0,5,7,1
5.0,0,4.33982795322066,9,0,0.0,4,12,6,1
-6.280481526036307,0,6.112632168700627,-3,1,0.0,-11,-14,6,1
-7.641120470399263,1,-0.08988692409939336,-5,1,0.0,-10,-16,9,1
5.0,1,5.660166468409894,8,1,0.0,3,12,7,1
0.09162103452081431,1,-1.0390152538674444,-3,1,,3,-1,10,1
5.0,0,6.7014887963397385,8,0,0.0,3,10,6,1
-0.637681395740315,0,0.837561522099644,-2,1,12.0,1,0,5,1
-1.329728017360766,0,-1.1785294834891165,-5,0,0.0,-2,-7,7,1
5.0,1,7.039596527489805,0,1,0.0,6,5,9,0
-1.185801176617191,1,0.5149905288738331,5,0,,0,4,8,0
-7.111573840404395,0,-0.7388483919192348,-10,0,,-9,-19,7,1
6.0,0,6.601508266603561,6,1,,2,9,9,1
6.0,0,6.116050042396971,4,1,0.0,2,6,6,0
-0.35628421885964184,0,2.4398484998530776,3,1,0.0,-2,0,9,1
0.6899702703786376,0,1.4799151553063687,-3,1,2.0,1,-1,7,0
-6.980918842291444,1,-0.8103759693783301,-5,1,0.0,-11,-15,9,1
-7.534001923317735,0,-0.4142221491986513,-11,0,0.0,-10,-21,8,1
6.0,0,7.185459654284357,8,0,0.0,6,15,10,0
5.0,1,4.828945890630802,6,1,,4,10,7,0
6.0,1,5.313634045363775,0,1,0.0,5,6,7,0
5.0,1,4.383240826311272,2,1,0.0,7,10,9,0
-6.6044270527970355,1,-0.7068806331512656,-4,1,0.0,-5,-9,5,0
5.0,0,5.727736319673891,9,0,0.0,7,17,7,1
6.0,0,6.12126327523101,4,0,,5,9,12,0
5.0,1,6.1527686352064785,7,0,0.0,6,14,10,0
-1.6462259517089493,1,-1.5126322099904785,-1,1,0.0,1,1,9,1
0.6915150685335331,0,2.1756113701812567,1,1,0.0,1,3,6,0
1.7497354958707012,1,1.2145246693560265,2,1,20.0,-1,1,7,0
-7.023054559695303,1,-0.9716170752391653,-10,1,0.0,-6,-17,12,0
-0.3421396872360293,1,4.041781484730019,0,0,0.0,0,-1,6,1
-0.36930935743826376,0,-1.7918871309052133,3,0,,-2,1,13,0
-7.3858838272994625,1,-0.40289526169017265,-3,0,0.0,-6,-8,8,0
5.0,0,7.14442278165359,8,0,0.0,6,15,5,0
6.0,0,6.567185794059941,6,0,0.0,6,12,5,1
-7.966909273437151,1,0.14541127541142007,-3,0,1.0,-11,-15,7,1
-7.802451188184304,0,-0.09318597103396264,-3,1,0.0,-11,-15,7,1
-2.4646979265924616,0,3.0542351898441016,5,0,0.0,2,8,10,0
0.3132059703032842,0,0.8294441284737017,5,0,35.0,-2,3,10,1
0.10888417411948641,0,-1.457768082842104,5,0,,0,4,9,0
5.0,1,5.7998305466962625,4,0,0.0,8,11,12,0
-7.971979155321283,1,0.030205706861099912,-4,1,,-8,-13,7,1
5.0,0,6.1439393995829485,7,0,0.0,2,8,8,0
6.0,0,4.750078040618433,10,0,0.0,6,15,10,1
-7.942723463867204,0,0.6482702055540663,-6,0,0.0,-8,-15,9,1
-0.027519233076709487,1,2.186136776462039,1,1,2.0,-3,-1,7,0
6.0,0,6.783660730427582,3,0,0.0,8,12,12,1
-7.758792171537694,0,-0.014365167811261514,-8,1,0.0,-6,-14,7,0
-2.0373961174363293,1,-2.710888216561894,5,0,,2,6,9,0
-0.8185136768251547,1,0.8484175714715764,-3,1,8.0,3,1,7,1
5.0,0,6.77188382857016,9,1,0.0,6,15,6,1
-6.040331332983194,0,-1.5095840131497402,-6,1,,-10,-15,8,1
0.08003066858018033,1,0.04665143820098495,-1,1,23.0,3,1,5,1
-7.741965244102987,0,2.765654401192073,-4,0,0.0,-11,-15,8,1
6.0,0,7.259648854622583,2,0,,5,6,5,0
-0.38226523800271406,0,-1.1459448828945482,-4,0,4.0,1,-3,11,1
-1.233517413204393,1,-2.1191694966501213,-3,1,0.0,1,-1,4,1
-7.021114575218159,0,0.00040174167862261356,-10,0,0.0,-6,-17,7,1
-7.446672874188106,0,-0.2322667564437806,-11,1,0.0,-6,-18,5,0
-7.4316064127723305,0,0.5590691387742206,-6,1,0.0,-8,-15,10,1
6.0,1,5.327072279461208,5,1,0.0,6,12,12,1
5.0,1,5.366782182626845,10,0,,4,14,9,1
6.0,1,6.273784950521446,10,0,0.0,4,13,9,1
5.0,1,5.716124056678487,6,1,,4,11,10,1
-6.802690858198324,1,-0.11857886604453416,-9,1,1.0,-11,-20,7,1
-0.6617570384238107,0,1.000346589646724,-5,1,8.0,3,-2,6,1
6.0,0,7.841242383542052,4,0,0.0,4,9,10,1
-7.926400917567038,0,-0.030575174204292566,-8,0,0.0,-9,-18,12,1
-7.133861159619497,0,0.003847585064060688,-4,0,1.0,-7,-10,7,1
0.6843083876917395,1,-2.0350004920513953,-1,1,,-3,-5,8,1
-6.984073210222286,1,1.1882924848613294,-13,0,0.0,-6,-20,11,0
-6.86075837950851,0,0.3058425219303764,-9,0,1.0,-9,-17,8,1
-7.893192450931474,1,-0.09469002848336672,-10,0,0.0,-9,-18,9,1
-7.667790241074152,1,-0.31081801444233825,-3,1,0.0,-10,-12,5,1
0.08717377117213695,0,0.5173760264697016,-5,1,17.0,-3,-9,8,1
-3.568400508884051,0,-1.6943238053632887,-3,1,0.0,-11,-15,8,1
0.054347419750672935,0,-2.076501707537644,-1,1,0.0,1,1,10,0
-7.42264507742884,0,-0.09422370456661078,-7,1,0.0,-5,-11,6,0
-0.266859431443864,1,0.4482030107387593,1,0,24.0,2,3,8,0
-4.354711440393691,0,-3.5481472643898577,-13,0,0.0,-5,-19,7,0
-7.9775598476200855,1,0.4201787764547156,-8,1,0.0,-9,-16,9,1
-7.8538134791419765,1,2.9859239847649244,-13,1,,-5,-17,7,0
-7.90778412729538,1,0.13463356953936945,-4,0,0.0,-5,-8,6,0
1.8087758963642995,0,0.6873010276222434,-2,0,43.0,-1,-4,7,1
-7.68100569241385,0,-0.31712030403084057,-10,0,0.0,-6,-16,7,0
-6.554201452144046,1,-0.9699667749451697,-12,1,,-9,-22,10,1
0.2699278772878242,0,3.216104083710759,-1,1,0.0,1,0,9,1
5.0,1,5.608227670076225,7,0,0.0,5,12,8,1
5.0,1,5.882316635162677,9,1,0.0,6,15,5,0
0.19420085251103894,0,-2.984831715900871,2,0,0.0,-2,1,12,0
-2.210845222952863,1,-1.352098411623281,5,0,1.0,-3,1,7,0
-7.637441607874958,1,0.07825015706877725,-11,1,0.0,-5,-17,7,0
-6.67064091680829,0,-1.3248289722490245,-10,0,0.0,-7,-17,7,0
0.3268614788680236,0,-1.3362146085034117,1,0,,3,5,5,0
5.0,1,6.632838474961211,2,1,,3,5,9,0
-6.781996185370247,1,1.5408468512985962,-9,1,0.0,-8,-18,10,1
5.0,1,6.330955883296068,5,1,0.0,6,10,10,0
-7.8911190826538355,0,0.5090622760383106,-13,0,0.0,-5,-19,9,0
-7.81108359872685,1,-0.18773395520638037,-7,1,0.0,-9,-17,8,0
-6.859871771294476,1,-1.124554066582247,-4,1,0.0,-6,-9,7,1
1.0667655358342127,1,2.8186012848310407,2,0,0.0,-3,-1,9,0
-0.5665402900042632,0,1.4245579574403369,0,0,3.0,-1,-2,6,1
0.9418187295974634,1,-0.8531690561618925,-1,1,8.0,-3,-4,5,1
1.4561008892611338,1,0.8233232040519961,-1,1,25.0,-2,-3,6,1
-0.2969822616524028,0,1.9643224632626124,1,0,2.0,-3,-2,8,1
-4.903557425043612,0,-2.7686299223903736,-5,0,0.0,-11,-15,8,0
-0.877365731050194,0,-1.0110663990205295,-1,0,3.0,0,0,10,1
-7.4062161872319345,1,-0.5754969542475701,-7,1,,-10,-16,10,1
5.0,0,5.9283202909139705,0,0,0.0,2,2,10,0
1.2337851371036475,0,0.8874408005869586,3,1,33.0,-3,0,11,1
-1.9148175422154206,0,-2.1123287103257944,1,0,,-2,-2,8,0
6.0,0,5.131094673506158,0,0,,6,5,8,0
-0.607883758554128,1,-0.22194506470732817,-4,1,9.0,-1,-5,6,0
-7.996673507262662,0,0.0039282496410839585,-8,1,0.0,-7,-14,7,1
-2.489288260702446,1,1.4330418332732175,3,1,1.0,3,5,6,1
-0.6837371439154437,0,0.517380094764358,-5,1,7.0,-3,-7,7,0
6.0,1,8.242436869368337,8,1,0.0,6,14,10,1
-7.789682422856219,1,0.876802993350184,-5,0,0.0,-11,-16,4,1
5.0,0,6.718601667864989,1,0,0.0,7,7,4,0
5.0,0,8.116118432815693,3,0,0.0,6,9,11,1
-0.05091880664941687,0,-0.5736684447811476,4,1,23.0,2,7,12,0
6.0,1,4.897555116327242,8,1,0.0,2,11,7,0
5.0,0,5.304505625296789,6,0,,6,13,10,1
6.0,1,6.39719638434453,5,0,0.0,4,8,10,0
5.0,1,5.396410238894872,0,1,0.0,2,1,9,0
0.23318384044679047,0,0.9305995427797303,1,0,21.0,-3,-1,11,1
-7.619122933610452,1,2.7749241238025064,-5,1,0.0,-8,-14,10,0
5.0,1,6.227143917440043,10,0,0.0,3,13,8,0
-7.692157739180783,0,-0.04489475320811298,-11,0,1.0,-6,-18,6,0
-1.1189020660198243,1,-2.2064116364923185,3,0,0.0,-1,2,6,0
5.0,1,5.096302676530509,4,1,0.0,4,7,6,0
0.5219401296429586,1,-1.2805599352056793,3,1,7.0,-2,2,10,1
6.0,1,5.822062108858523,4,1,0.0,4,9,9,1
-7.818086566094275,1,0.5460000216379406,-3,1,0.0,-5,-7,7,0
5.0,0,7.783830666176576,2,0,,6,7,8,0
5.0,0,6.418018654148105,3,0,0.0,2,6,7,1
-1.3660736304270604,1,2.530335708847156,-1,1,0.0,1,0,5,1
-0.8761819826703311,1,0.1322773842212411,3,1,15.0,2,6,4,1
0.9301872715858186,1,0.3968510763997497,5,0,52.0,-2,3,8,1
-7.7877857498752485,1,1.3871784708766626,-9,1,0.0,-7,-16,6,0
0.9849916744994266,0,1.6017361520543878,-4,0,4.0,1,-4,8,1
6.0,0,4.752803265760794,1,0,0.0,2,3,4,1
-7.424886900572745,0,-0.4228617668836341,-6,0,0.0,-9,-14,9,1
-7.8474203199019925,0,0.7962025944376094,-4,0,0.0,-7,-12,8,1
1.514021695480839,0,1.7853776652446147,4,0,5.0,-1,2,10,0
6.0,1,5.337432108689215,3,1,0.0,2,4,7,0
-6.246828619860091,1,-1.7383404456713274,-13,1,0.0,-9,-23,7,0
5.0,1,4.509678400145369,5,0,0.0,7,11,3,0
-0.017333308471231455,0,0.22836667134808022,-5,1,9.0,-3,-9,9,1
5.0,1,6.031698311687406,4,1,0.0,7,12,11,1
-7.342471722067932,1,-0.5463260219712565,-11,1,,-6,-16,10,0
-0.8170932552451686,0,-1.3252907566494128,1,0,1.0,2,2,13,0
-1.8022794646151434,1,-2.708086415864192,4,0,0.0,1,6,7,0
-7.830579363037311,1,0.12905713114464845,-9,1,0.0,-5,-14,4,0
6.0,1,6.376033815623109,4,0,0.0,6,11,9,1
-0.41368398054046457,1,-0.48885683559684656,1,1,11.0,-1,0,9,1
5.0,0,6.71210648585226,1,0,0.0,4,6,9,1
0.5006638728336384,0,1.68003970849798,1,0,5.0,-3,-3,6,1
5.0,1,6.029452510278043,5,0,0.0,2,8,9,0
-3.0854100990161344,1,-3.610281490679575,-13,0,0.0,-11,-23,7,0
-7.971094341933315,1,0.9092057516859233,-3,1,1.0,-7,-9,8,1
-7.8844977558308535,0,-0.0440082181615189,-8,0,,-7,-15,8,0
-5.74312369091324,1,-1.88202186994517,-6,0,0.0,-8,-13,3,0
6.0,0,7.011818479100895,3,0,0.0,3,5,9,1
1.7590465712502514,0,0.0482273126881122,1,0,,1,1,7,1
-5.737022992739513,1,-2.2330520522845614,-7,0,0.0,-11,-17,12,1
-6.780229137220438,0,-0.5434214359248779,-13,0,0.0,-8,-21,7,1
5.0,1,7.336251674417056,2,0,0.0,2,4,8,0
-0.1685410695147618,0,3.3957235587521795,-1,0,,3,2,8,1
-0.6372874131164903,0,-0.5221916713186634,2,0,7.0,0,1,7,1
5.0,1,5.284993940391372,5,1,0.0,3,8,13,0
6.0,0,7.4697844323302975,9,0,0.0,4,13,8,1
-7.4100721854872456,0,-0.32683546444565614,-13,0,,-8,-21,10,1
0.3475905726639007,1,-0.5563753135154681,-3,1,13.0,0,-4,10,1
-6.427193312875486,1,-0.7690698991832869,-7,1,1.0,-8,-14,7,0
-6.6385128832964355,0,-1.3590778627066076,-5,0,0.0,-8,-13,10,0
-1.2392064051999632,0,3.892392004133739,-5,0,0.0,2,-3,11,1
5.0,1,5.300344987270467,4,1,,4,7,9,0
-7.3639546738714445,0,0.7957603326372693,-6,0,2.0,-9,-15,7,1
5.0,0,4.63357090816344,2,1,0.0,5,6,8,0
5.0,1,6.195685317316096,7,1,0.0,2,9,12,0
5.0,1,6.915949462040608,10,0,0.0,6,16,7,1
0.6112518344751409,1,1.387852590758934,3,0,,-2,0,5,0
1.51566230705332,0,2.591462262912697,2,0,0.0,-2,0,6,1
0.8329731875406887,1,1.2993909067589753,-4,1,8.0,1,-2,7,1
-7.980802698191662,0,0.2609662360205576,-12,0,0.0,-7,-18,11,1
0.42191137352469943,0,-1.9882129618119877,1,0,0.0,-1,1,4,0
-0.360521324571937,0,0.06412442667346688,4,0,30.0,0,3,9,1
0.8148652636618333,0,-1.8413415678036957,-2,0,,2,0,10,0
-6.973266992708849,0,-0.9735315345580364,-5,0,,-6,-12,12,1
6.0,0,5.9649928843974545,10,0,,6,16,11,0
-7.9764724792892,1,-0.001617376207167176,-12,1,,-8,-19,5,0
5.0,1,5.748066327042817,5,1,0.0,2,7,5,1
6.0,1,5.256576546654526,4,1,0.0,4,7,6,0
-7.718114175746617,0,0.14866997578930352,-5,0,0.0,-10,-16,11,0
-7.995336736638044,1,0.01994210915208683,-8,1,,-10,-18,7,0
-1.09990247086922,1,-0.1499856793910625,4,0,20.0,-3,2,11,0
0.3517337529452411,1,-2.4666657964180323,4,0,0.0,-3,2,9,0
0.5752728184336432,1,0.7201145106471056,-1,1,24.0,1,1,7,0
-0.6535601212741409,0,-1.6901467386098057,-1,1,0.0,-3,-4,5,1
-7.064437666147717,0,-0.8137030489214157,-13,0,0.0,-8,-22,8,0
-7.992106323143703,1,0.7810814435234752,-9,1,0.0,-11,-20,6,1
-1.0924062926019802,1,-1.6470432152461727,-4,1,,1,-2,8,1
1.2578265298828126,0,2.67813977604955,-2,1,0.0,-1,-2,10,1
-7.4523503348373525,0,2.827850358709309,-11,1,0.0,-5,-16,9,0
6.0,1,7.79811776485318,0,0,0.0,8,9,7,1
5.0,0,6.187449454987591,3,0,0.0,4,7,8,0
-7.999999814743673,1,1.2811336153577049,-7,0,0.0,-8,-16,12,1
6.0,1,8.694621709341014,6,1,0.0,4,11,6,1
5.0,0,5.797744772368565,0,0,0.0,5,5,11,0
-0.9564358355992257,0,-1.4342416256655066,-3,0,0.0,-2,-6,10,1
-7.945930308156023,0,0.20985463547227123,-6,1,0.0,-10,-17,8,1
-7.974949103666414,0,0.5414807979927776,-9,0,0.0,-7,-16,5,0
-1.2295975224180797,1,-0.5683612815902994,1,1,,-3,-2,9,0
-7.8799776450993155,1,-0.06332502028591769,-8,1,0.0,-7,-16,10,0
0.017657813089219262,0,2.1271938728486433,-3,0,1.0,2,0,10,1
6.0,0,7.3172741931782985,8,0,0.0,6,15,8,0
-7.367675603802569,0,-0.5980821472527609,-7,0,0.0,-10,-16,11,0
-6.039399576198435,1,-1.6074018345094876,-8,0,0.0,-10,-18,8,0
1.9441470148798137,1,-2.2427474895473716,0,0,1.0,-1,0,10,1
0.5903627992595192,1,1.2097448915538238,5,1,14.0,2,6,7,0
5.0,1,6.505851769784995,4,0,0.0,6,11,6,1
-7.596943488471646,0,4.930181182236843,-7,0,0.0,-11,-18,6,1
-7.901462170378999,0,0.6974924058772478,-11,0,0.0,-11,-23,11,1
0.18348811267702209,0,-1.4488872818885838,-5,0,,0,-6,8,1
-0.5107757739703885,0,-0.7315969985885966,4,1,9.0,-3,1,9,1
-0.6972121698744748,0,4.821978701475994,0,0,0.0,-2,-2,12,1
5.0,1,4.637307447696309,9,1,,4,13,9,1
1.9105621512752842,0,4.869847256184117,0,1,0.0,-2,-1,8,1
-1.625091540183349,0,-0.3415254150858789,-5,0,,1,-5,7,1
6.0,1,6.968216344074541,1,0,0.0,6,7,7,1
-0.13463426774795414,0,-1.3924513495452904,3,0,2.0,-1,2,8,0
5.0,1,5.97203481543611,5,0,0.0,7,12,10,1
5.0,1,6.344749324097708,6,0,0.0,2,9,8,1
-5.83612657828781,1,0.9209019939855798,-11,1,0.0,-6,-17,8,0
5.0,1,6.388402835059583,6,1,0.0,3,10,6,1
5.0,0,5.769291326680962,5,1,0.0,5,10,6,0
-7.876004671729597,0,1.5153227250846326,-13,1,,-7,-19,9,1
-1.522748463605501,1,-1.1140130371513801,4,1,,-3,0,11,0
0.3935166782114504,0,0.9107318262512143,-2,1,12.0,-1,-3,11,1
6.0,1,7.313460275116365,0,1,0.0,5,4,7,0
-7.573028997382196,0,1.4196756205414252,-3,1,0.0,-6,-9,5,1
-1.5690231631218212,1,3.792801358992113,-1,1,0.0,-3,-5,5,1
0.005728748231601177,0,2.6714712224736146,3,1,0.0,-1,1,7,1
-0.10026036576868239,0,-0.3135369889466069,-2,0,13.0,0,-3,10,1
-1.3647496742962248,1,1.8573891701324767,5,0,2.0,-2,2,4,0
-0.12922773276671562,0,-1.8511131957295885,1,0,,0,1,10,0
-7.450432185237301,1,1.4720524797428487,-9,1,,-6,-14,9,0
-0.14696144975816544,0,0.9357348050934883,-1,1,15.0,0,0,3,1
-1.872290016356957,0,-2.7429745906367415,1,1,,2,2,11,0
-7.202400854591836,1,-0.36628231166608316,-8,0,0.0,-8,-16,6,1
-6.220314948112854,0,-1.1638036980408941,-10,0,,-11,-21,12,0
6.0,0,4.987580535881447,2,0,0.0,7,8,7,0
5.0,1,6.9091218701875885,9,1,,4,13,6,1
6.0,1,5.691311775321264,2,1,0.0,8,10,7,1
-6.654404547283482,1,-0.6851164304584136,-9,0,0.0,-5,-15,5,0
6.0,0,5.711609250108817,7,0,0.0,8,15,5,0
1.0617865445621002,0,1.4958136880615784,4,1,12.0,3,8,9,0
-7.039134327721407,0,0.34964830382292966,-8,0,0.0,-5,-12,9,0
0.8162512827612576,0,-2.739276254836236,-5,0,,3,-2,8,1
-7.710372904579697,0,0.6377972251757944,-13,1,,-6,-20,9,0
-7.083197274277043,0,-0.8613047530494926,-3,0,0.0,-8,-10,10,1
-6.244197279678098,1,-1.3498524645436092,-10,1,,-7,-18,4,0
-1.9086504630337444,1,-4.85830727120195,-11,0,0.0,-6,-16,7,0
1.5440189220711376,1,-2.257998782474947,-3,0,,-3,-7,9,1
6.0,1,6.333625456653734,1,1,0.0,4,5,10,0
-6.6459827626651915,1,1.8464468304973316,-13,1,,-5,-18,7,0
6.0,1,6.676780504460713,5,1,0.0,4,8,9,0
5.0,1,5.071816067010537,6,0,0.0,3,10,5,1
-7.456045624860852,0,1.175206165654755,-5,0,0.0,-6,-10,5,1
0.09414863754946715,1,-1.9906516036339474,5,1,0.0,-3,3,9,0
5.0,1,6.699855629285702,2,1,0.0,6,9,6,0
-0.9512190052272814,1,-2.384854861369637,2,1,,-3,0,8,0
0.1140503445475396,1,-4.230539396096354,2,1,0.0,0,2,10,1
5.0,1,3.942513647286902,7,1,0.0,5,13,5,1
0.7673679905016849,0,-5.071829860704803,-1,0,0.0,1,-1,6,0
0.6066789762048459,1,-0.3397996161009944,4,1,,-2,1,6,0
1.9553030435397107,1,1.7257097858194812,-1,1,4.0,0,-1,10,1
-0.049626610453135295,0,0.41819666713466375,4,0,,-2,1,14,0
6.0,1,6.957902802794386,6,0,0.0,6,12,7,1
-3.651424783991347,1,-2.6133596138635724,-11,1,0.0,-7,-17,8,0
1.3234537811546268,1,1.6494062685173718,4,1,,-1,3,6,0
0.8305277456261517,0,4.224110504616638,0,0,,2,1,6,1
-7.83747545941614,1,-0.1592658403796552,-12,0,1.0,-11,-23,8,1
0.9329039834402441,0,3.3951609701776926,2,1,0.0,-3,-1,3,1
-0.22002810616569857,0,3.1472836006485228,-3,1,0.0,-2,-4,9,1
5.0,0,5.902513191122883,3,0,0.0,8,10,6,0
6.0,0,5.84450472061292,8,0,0.0,5,13,8,1
-6.219117414017289,0,-1.0032097163071576,-8,0,,-11,-20,9,0
-0.4009912072204846,1,-0.02958377508614691,2,0,17.0,-3,-1,8,0
-7.019633495656779,1,-0.38486447489488995,-8,1,0.0,-5,-14,6,0
-7.820581078165694,0,-0.07734010941358083,-3,0,0.0,-11,-14,10,1
5.0,1,4.399945759143964,3,0,,3,7,4,0
5.0,1,7.797258487381157,1,1,,6,7,8,0
5.0,0,6.1641673688155505,3,0,0.0,6,9,7,0
-0.7033202536689568,1,-2.6078196073287803,2,1,0.0,2,4,3,0
-0.1263964686755172,0,-1.3041173462749787,-3,0,,0,-3,7,1
0.42220166048145347,0,0.7745722378055564,4,0,28.0,1,6,11,0
-4.8933755115385456,0,-0.8039608862506036,-7,0,0.0,-7,-14,5,0
-1.9342134382765905,0,-1.4052157421800227,-1,0,1.0,-1,-2,11,0
-0.32140051579198387,1,1.2817168757786377,1,0,8.0,-1,0,6,1
0.30851932793583586,0,2.3576138718909143,2,1,0.0,-3,-1,13,1
0.7213829529341239,0,-2.2698377378282215,-2,0,0.0,0,-3,7,1
0.8367417337244091,1,-2.4528980205473654,3,1,0.0,1,3,5,0
5.0,0,7.328645529033776,1,0,0.0,7,8,3,1
-7.282669715850042,0,-0.5165488598699843,-11,0,0.0,-8,-20,6,0
-1.6033894842464658,0,1.3573812589751635,4,1,5.0,1,5,7,0
5.0,1,4.903333930890394,2,0,0.0,7,10,6,0
0.2525375218724018,1,-0.9320584189511049,4,1,,-2,2,8,0
6.0,0,6.416751299537829,5,0,0.0,3,9,9,0
0.967748770941735,0,0.8801072106108645,-3,0,16.0,0,-3,5,0
-7.875359203336842,0,-0.11489012842000079,-8,0,0.0,-11,-19,8,0
0.16828318147810703,0,-0.04527190033128488,5,0,39.0,2,7,7,0
-7.906837782589912,1,0.6295289594243192,-13,1,0.0,-11,-24,6,0
6.0,0,6.6723326610215965,10,1,0.0,2,12,11,1
-0.14636455313567784,0,2.7106440826763802,5,1,0.0,0,5,10,0
-6.316852868641211,0,-1.6562827379041982,-5,0,0.0,-9,-13,8,1
-7.937637230099564,0,0.707298710018299,-8,0,0.0,-11,-19,10,1
-7.485110312024461,1,2.25084676693331,-4,1,0.0,-5,-9,11,0
-7.237692116191812,0,0.1249650628986787,-3,1,1.0,-6,-10,9,0
-2.039731279453685,0,-2.0492362592816447,-3,0,,3,0,5,1
0.09022068504412842,0,2.5139410262009565,-1,0,0.0,2,0,12,1
-6.248291371937061,1,2.7237689567032897,-6,0,0.0,-6,-12,9,1
-0.8038153868342026,0,1.5441367468391276,3,0,,1,4,6,0
-3.4588181538648985,0,-1.2093829190200474,-5,0,0.0,-11,-15,10,1
-1.3812436928896419,1,1.3590788375508824,-4,1,4.0,2,-3,5,1
-7.823922821629047,1,0.08358646242785728,-4,1,0.0,-5,-10,10,0
5.0,0,4.7903923141984945,7,0,0.0,4,11,10,1
-5.871163392030598,0,-1.9542442945877294,-13,1,0.0,-10,-24,12,0
5.0,1,6.93864564508213,4,1,,5,10,3,1
-0.9910631312320828,1,0.005662631869367496,0,1,10.0,-2,-2,13,1
6.0,0,4.917276046374813,2,0,,5,6,12,1
0.9163514434906673,0,2.2102327760674063,-2,1,1.0,2,1,11,1
-7.996939799754069,0,1.7296288723953896,-12,1,0.0,-5,-18,9,0
-7.691180139096951,0,0.393131423932803,-5,0,0.0,-8,-12,8,1
0.9035118945888491,1,-3.4695281123849107,0,1,,-2,-3,6,1
-5.318010660351208,1,-2.6798992557184826,-6,1,0.0,-11,-17,6,1
5.0,0,7.718085152254611,1,0,0.0,4,5,10,0
-0.1007729709773548,1,-0.40847906039911236,2,1,12.0,-3,-2,6,1
-7.840309812367025,1,2.47858195848581,-5,1,,-7,-11,8,1
5.0,1,5.9525563966996975,8,1,0.0,6,13,4,1
-1.7997486420916804,0,-5.521929181368603,-5,1,,-11,-16,8,0
-0.16042755419072516,0,-1.8954879726081666,1,0,0.0,-3,-2,8,1
-5.610085712362096,1,-1.678394282191758,-6,1,0.0,-7,-13,8,1
-7.999835490526366,0,4.977630023351015,-13,0,0.0,-10,-23,7,1
5.0,1,7.360672271113279,2,0,0.0,7,8,7,0
-0.271701414834157,1,-1.1434836145058824,-1,1,3.0,-1,-1,12,0
6.0,0,6.31228285409465,8,0,0.0,2,9,11,0
5.0,1,6.10022661901995,9,1,0.0,2,11,5,1
-5.284264603445202,1,-1.211585848104539,-9,1,0.0,-8,-16,7,0
0.2732720338824075,0,2.035963316222597,3,0,1.0,0,2,11,0
5.0,0,8.097648977137926,1,0,,7,8,10,0
-0.3937311103171537,1,0.38442071975154396,-4,1,9.0,1,-2,10,1
6.0,0,6.946421686948432,0,1,,5,4,6,0
-5.772723102249601,0,4.527115602683754,-7,0,0.0,-5,-12,6,0
1.8592718397966221,0,-1.7190202531343923,4,0,2.0,1,4,8,1
5.0,0,4.592556406454179,2,0,0.0,2,4,11,0
0.4316347673199805,0,-0.9460978739550476,3,0,6.0,-1,2,9,0
6.0,0,7.4460182176504075,5,1,0.0,2,8,5,1
5.0,0,6.776944229434706,3,0,,4,7,11,0
-5.155927490482965,0,-2.8430097024781675,-13,0,0.0,-9,-23,8,0
0.007506239590049621,1,-1.5899202695203443,0,0,3.0,2,2,10,0
-0.41453076941792066,1,-0.8452720391775473,0,1,10.0,3,4,7,0
-5.391525888763712,0,-0.35718840915529704,-8,0,0.0,-10,-19,7,1
0.07590146426787191,1,4.526152699803679,3,1,0.0,0,4,9,0
6.0,1,6.1368063458773445,2,1,0.0,8,10,12,1
6.0,0,5.626215103648657,3,0,0.0,3,7,7,0
5.0,0,5.859367096172915,5,0,0.0,2,6,6,0
-7.767541784537418,1,0.09518035506976208,-5,1,0.0,-10,-16,7,1
-6.549591867528573,0,-0.36447211639364063,-11,0,1.0,-10,-22,6,1
-7.302382774911301,0,-0.16946975667028674,-13,1,0.0,-11,-24,8,1
6.0,0,7.024484282012081,9,0,0.0,4,12,8,0
6.0,1,7.393212827607647,4,0,,4,8,11,0
6.0,0,4.582464672437719,5,0,0.0,4,9,9,0
-1.0087605491301215,1,-1.2818996833421266,0,1,3.0,3,3,9,0
5.0,1,6.827998011129607,0,0,0.0,3,4,8,0
-7.9535435671308825,0,0.6083677263889244,-11,0,1.0,-7,-19,3,1
6.0,1,7.130982698710609,8,0,0.0,3,11,4,1
-6.478429418029332,1,-0.9701157622019192,-6,1,,-6,-11,8,0
